Date,Product Name,Product Category,Price (USD),Quantity Sold,Total Sales (USD),Daily Total Sales (USD)
2021-01-26,Calcium ammonium nitrate,Fertilizers,15.47,34,525.98,4281.8
2021-01-26,Imidacloprid,Pesticides,28.68,57,1634.76,4281.8
2021-01-26,Lettuce seeds,Seeds,24.1,35,843.5,4281.8
2021-01-26,Pruning shears,Farming Tools,15.58,82,1277.56,4281.8
2021-01-27,Triple superphosphate,Fertilizers,30.66,17,521.22,3906.33
2021-01-27,Pyrethroids,Pesticides,49.71,41,2038.11,3906.33
2021-01-27,Soybean seeds,Seeds,6.27,85,532.95,3906.33
2021-01-27,Pruning shears,Farming Tools,12.15,67,814.05,3906.33
2021-01-28,Superphosphate,Fertilizers,24.85,50,1242.5,4281.37
2021-01-28,Imidacloprid,Pesticides,48.94,31,1517.14,4281.37
2021-01-28,Corn seeds,Seeds,31.03,29,899.87,4281.37
2021-01-28,Hand weeder,Farming Tools,20.06,31,621.86,4281.37
2021-01-29,Superphosphate,Fertilizers,16.96,12,203.52,4947.4
2021-01-29,Neonicotinoids,Pesticides,42.64,34,1449.76,4947.4
2021-01-29,Cucumber seeds,Seeds,22.83,75,1712.25,4947.4
2021-01-29,Hand weeder,Farming Tools,23.61,67,1581.87,4947.4
2021-01-30,Ammonium sulfate,Fertilizers,5.98,91,544.18,3034.88
2021-01-30,Pyrethroids,Pesticides,16.4,10,164.0,3034.88
2021-01-30,Cucumber seeds,Seeds,17.45,58,1012.1,3034.88
2021-01-30,Seed drills,Farming Tools,37.56,35,1314.6,3034.88
2021-01-31,Diammonium phosphate,Fertilizers,13.84,73,1010.32,8083.76
2021-01-31,Permethrin,Pesticides,15.01,74,1110.74,8083.76
2021-01-31,Soybean seeds,Seeds,37.94,51,1934.94,8083.76
2021-01-31,Fork,Farming Tools,45.77,88,4027.76,8083.76
2021-02-01,Potassium sulfate,Fertilizers,20.96,50,1048.0,7345.48
2021-02-01,Glyphosate (Roundup),Pesticides,46.76,31,1449.56,7345.48
2021-02-01,Corn seeds,Seeds,36.52,97,3542.44,7345.48
2021-02-01,Wheelbarrow,Farming Tools,18.92,69,1305.48,7345.48
2021-02-02,Ammonium sulfate,Fertilizers,27.7,97,2686.9,4672.03
2021-02-02,Pyrethroids,Pesticides,10.88,30,326.4,4672.03
2021-02-02,Bean seeds,Seeds,37.91,21,796.11,4672.03
2021-02-02,Garden fork,Farming Tools,26.14,33,862.62,4672.03
2021-02-03,Diammonium phosphate,Fertilizers,9.11,46,419.06,5430.64
2021-02-03,DDT,Pesticides,19.89,18,358.02,5430.64
2021-02-03,Corn seeds,Seeds,41.8,68,2842.4,5430.64
2021-02-03,Scythe,Farming Tools,23.22,78,1811.16,5430.64
2021-02-04,Potassium chloride,Fertilizers,39.57,91,3600.87,7745.24
2021-02-04,Permethrin,Pesticides,35.15,26,913.9,7745.24
2021-02-04,Lettuce seeds,Seeds,45.84,37,1696.08,7745.24
2021-02-04,Fork,Farming Tools,41.47,37,1534.39,7745.24
2021-02-05,Potassium nitrate,Fertilizers,41.93,74,3102.82,8084.04
2021-02-05,Carbaryl (Sevin),Pesticides,23.83,32,762.56,8084.04
2021-02-05,Bean seeds,Seeds,46.53,82,3815.46,8084.04
2021-02-05,Sickles,Farming Tools,14.4,28,403.2,8084.04
2021-02-06,Potassium nitrate,Fertilizers,15.21,96,1460.16,6941.42
2021-02-06,Pyrethroids,Pesticides,42.78,64,2737.92,6941.42
2021-02-06,Bean seeds,Seeds,33.66,42,1413.72,6941.42
2021-02-06,Scythe,Farming Tools,34.99,38,1329.62,6941.42
2021-02-07,Calcium ammonium nitrate,Fertilizers,40.4,21,848.4,4525.45
2021-02-07,DDT,Pesticides,16.7,58,968.6,4525.45
2021-02-07,Wheat seeds,Seeds,10.79,100,1079.0,4525.45
2021-02-07,Trowel,Farming Tools,36.21,45,1629.45,4525.45
2021-02-08,Potassium nitrate,Fertilizers,20.3,41,832.3,4808.53
2021-02-08,Imidacloprid,Pesticides,24.85,66,1640.1,4808.53
2021-02-08,Cucumber seeds,Seeds,11.15,51,568.65,4808.53
2021-02-08,Fork,Farming Tools,33.99,52,1767.48,4808.53
2021-02-09,Potassium nitrate,Fertilizers,5.78,18,104.04,6169.82
2021-02-09,Permethrin,Pesticides,36.62,97,3552.14,6169.82
2021-02-09,Cucumber seeds,Seeds,42.97,12,515.64,6169.82
2021-02-09,Plows,Farming Tools,27.75,72,1998.0,6169.82
2021-02-10,Potassium nitrate,Fertilizers,11.51,36,414.36,4024.52
2021-02-10,Imidacloprid,Pesticides,22.28,85,1893.8,4024.52
2021-02-10,Lettuce seeds,Seeds,31.8,17,540.6,4024.52
2021-02-10,Shovel,Farming Tools,25.56,46,1175.76,4024.52
2021-02-11,Ammonium nitrate,Fertilizers,25.7,94,2415.8,4846.31
2021-02-11,Permethrin,Pesticides,46.75,13,607.75,4846.31
2021-02-11,Cucumber seeds,Seeds,8.78,28,245.84,4846.31
2021-02-11,Trowel,Farming Tools,23.19,68,1576.92,4846.31
2021-02-12,Potassium nitrate,Fertilizers,36.33,94,3415.02,6734.28
2021-02-12,DDT,Pesticides,21.24,56,1189.44,6734.28
2021-02-12,Corn seeds,Seeds,44.21,30,1326.3,6734.28
2021-02-12,Machete,Farming Tools,14.88,54,803.52,6734.28
2021-02-13,Ammonium sulfate,Fertilizers,46.16,25,1154.0,6074.4
2021-02-13,Permethrin,Pesticides,39.26,24,942.24,6074.4
2021-02-13,Rice seeds,Seeds,41.6,78,3244.8,6074.4
2021-02-13,Pruning shears,Farming Tools,8.24,89,733.36,6074.4
2021-02-14,Ammonium sulfate,Fertilizers,29.98,78,2338.44,5396.02
2021-02-14,Pyrethroids,Pesticides,34.42,43,1480.06,5396.02
2021-02-14,Bean seeds,Seeds,6.29,84,528.36,5396.02
2021-02-14,Trowel,Farming Tools,24.98,42,1049.16,5396.02
2021-02-15,Ammonium nitrate,Fertilizers,21.29,68,1447.72,4324.99
2021-02-15,Glyphosate (Roundup),Pesticides,5.49,93,510.57,4324.99
2021-02-15,Corn seeds,Seeds,34.98,37,1294.26,4324.99
2021-02-15,Machete,Farming Tools,29.79,36,1072.44,4324.99
2021-02-16,Urea,Fertilizers,11.95,51,609.45,4002.55
2021-02-16,DDT,Pesticides,15.1,56,845.6,4002.55
2021-02-16,Soybean seeds,Seeds,31.15,68,2118.2,4002.55
2021-02-16,Cultivators,Farming Tools,15.9,27,429.3,4002.55
2021-02-17,Calcium ammonium nitrate,Fertilizers,14.45,13,187.85,4870.53
2021-02-17,Glyphosate (Roundup),Pesticides,16.71,21,350.91,4870.53
2021-02-17,Pea seeds,Seeds,20.18,77,1553.86,4870.53
2021-02-17,Seed drills,Farming Tools,29.87,93,2777.91,4870.53
2021-02-18,Urea,Fertilizers,6.84,20,136.8,3587.3399999999997
2021-02-18,Carbaryl (Sevin),Pesticides,15.54,59,916.86,3587.3399999999997
2021-02-18,Bean seeds,Seeds,20.08,85,1706.8,3587.3399999999997
2021-02-18,Rake,Farming Tools,25.84,32,826.88,3587.3399999999997
2021-02-19,Urea,Fertilizers,45.06,82,3694.92,6817.76
2021-02-19,Carbaryl (Sevin),Pesticides,37.69,54,2035.26,6817.76
2021-02-19,Soybean seeds,Seeds,30.4,15,456.0,6817.76
2021-02-19,Sickles,Farming Tools,13.73,46,631.58,6817.76
2021-02-20,Potassium nitrate,Fertilizers,11.09,59,654.31,2929.54
2021-02-20,Glyphosate (Roundup),Pesticides,34.83,25,870.75,2929.54
2021-02-20,Corn seeds,Seeds,13.75,48,660.0,2929.54
2021-02-20,Cultivators,Farming Tools,7.92,94,744.48,2929.54
2021-02-21,Diammonium phosphate,Fertilizers,29.34,56,1643.04,6286.4
2021-02-21,Atrazine,Pesticides,38.67,43,1662.81,6286.4
2021-02-21,Cucumber seeds,Seeds,40.39,59,2383.01,6286.4
2021-02-21,Seed drills,Farming Tools,25.98,23,597.54,6286.4
2021-02-22,Diammonium phosphate,Fertilizers,45.02,67,3016.34,6978.58
2021-02-22,Permethrin,Pesticides,19.37,37,716.69,6978.58
2021-02-22,Bean seeds,Seeds,10.05,77,773.85,6978.58
2021-02-22,Fork,Farming Tools,35.31,70,2471.7,6978.58
2021-02-23,Triple superphosphate,Fertilizers,45.52,89,4051.28,12855.28
2021-02-23,Carbaryl (Sevin),Pesticides,44.5,75,3337.5,12855.28
2021-02-23,Cucumber seeds,Seeds,28.99,90,2609.1,12855.28
2021-02-23,Fork,Farming Tools,31.4,91,2857.4,12855.28
2021-02-24,Urea,Fertilizers,10.35,98,1014.3,8717.19
2021-02-24,Pyrethroids,Pesticides,30.18,90,2716.2,8717.19
2021-02-24,Cucumber seeds,Seeds,44.36,90,3992.4,8717.19
2021-02-24,Seed drills,Farming Tools,14.41,69,994.29,8717.19
2021-02-25,Diammonium phosphate,Fertilizers,35.48,60,2128.8,8222.2
2021-02-25,Chlorpyrifos,Pesticides,34.14,66,2253.24,8222.2
2021-02-25,Tomato seeds,Seeds,19.36,97,1877.92,8222.2
2021-02-25,Machete,Farming Tools,30.66,64,1962.24,8222.2
2021-02-26,Urea,Fertilizers,25.01,14,350.14,4794.549999999999
2021-02-26,Neonicotinoids,Pesticides,8.33,75,624.75,4794.549999999999
2021-02-26,Sunflower seeds,Seeds,31.71,52,1648.92,4794.549999999999
2021-02-26,Garden fork,Farming Tools,47.19,46,2170.74,4794.549999999999
2021-02-27,Superphosphate,Fertilizers,30.78,87,2677.86,8633.93
2021-02-27,Neonicotinoids,Pesticides,14.63,73,1067.99,8633.93
2021-02-27,Rice seeds,Seeds,30.24,68,2056.32,8633.93
2021-02-27,Seed drills,Farming Tools,49.68,57,2831.76,8633.93
2021-02-28,Triple superphosphate,Fertilizers,37.67,93,3503.31,9025.95
2021-02-28,Neonicotinoids,Pesticides,39.6,69,2732.4,9025.95
2021-02-28,Sunflower seeds,Seeds,14.84,90,1335.6,9025.95
2021-02-28,Wheelbarrow,Farming Tools,16.53,88,1454.64,9025.95
2021-03-01,Potassium nitrate,Fertilizers,15.34,66,1012.44,6094.53
2021-03-01,Malathion,Pesticides,10.47,69,722.43,6094.53
2021-03-01,Corn seeds,Seeds,31.81,86,2735.66,6094.53
2021-03-01,Tractors,Farming Tools,28.0,58,1624.0,6094.53
2021-03-02,Ammonium nitrate,Fertilizers,28.21,33,930.93,6253.69
2021-03-02,Permethrin,Pesticides,34.56,40,1382.4,6253.69
2021-03-02,Wheat seeds,Seeds,42.61,84,3579.24,6253.69
2021-03-02,Pruning shears,Farming Tools,22.57,16,361.12,6253.69
2021-03-03,Potassium sulfate,Fertilizers,8.92,12,107.04,6547.03
2021-03-03,Pyrethroids,Pesticides,12.53,51,639.03,6547.03
2021-03-03,Tomato seeds,Seeds,38.02,54,2053.08,6547.03
2021-03-03,Garden fork,Farming Tools,43.58,86,3747.88,6547.03
2021-03-04,Potassium sulfate,Fertilizers,17.54,74,1297.96,7287.59
2021-03-04,DDT,Pesticides,27.35,91,2488.85,7287.59
2021-03-04,Pea seeds,Seeds,10.82,69,746.58,7287.59
2021-03-04,Sprayers,Farming Tools,29.3,94,2754.2,7287.59
2021-03-05,Ammonium nitrate,Fertilizers,15.92,42,668.64,4254.94
2021-03-05,Atrazine,Pesticides,40.51,75,3038.25,4254.94
2021-03-05,Corn seeds,Seeds,5.86,40,234.4,4254.94
2021-03-05,Harrows,Farming Tools,6.15,51,313.65,4254.94
2021-03-06,Triple superphosphate,Fertilizers,5.34,13,69.42,3939.53
2021-03-06,Chlorpyrifos,Pesticides,29.36,87,2554.32,3939.53
2021-03-06,Wheat seeds,Seeds,9.47,31,293.57,3939.53
2021-03-06,Pruning shears,Farming Tools,12.62,81,1022.22,3939.53
2021-03-07,Potassium chloride,Fertilizers,7.05,45,317.25,5889.99
2021-03-07,Neonicotinoids,Pesticides,39.8,99,3940.2,5889.99
2021-03-07,Soybean seeds,Seeds,15.22,86,1308.92,5889.99
2021-03-07,Shovel,Farming Tools,29.42,11,323.62,5889.99
2021-03-08,Superphosphate,Fertilizers,46.87,10,468.7,4962.02
2021-03-08,Malathion,Pesticides,49.01,30,1470.3,4962.02
2021-03-08,Lettuce seeds,Seeds,42.93,52,2232.36,4962.02
2021-03-08,Seed drills,Farming Tools,30.41,26,790.66,4962.02
2021-03-09,Calcium ammonium nitrate,Fertilizers,31.96,64,2045.44,6167.65
2021-03-09,Neonicotinoids,Pesticides,29.55,62,1832.1,6167.65
2021-03-09,Cucumber seeds,Seeds,38.68,37,1431.16,6167.65
2021-03-09,Plows,Farming Tools,20.95,41,858.95,6167.65
2021-03-10,Potassium nitrate,Fertilizers,8.75,28,245.0,4585.77
2021-03-10,Glyphosate (Roundup),Pesticides,15.73,43,676.39,4585.77
2021-03-10,Wheat seeds,Seeds,30.82,64,1972.48,4585.77
2021-03-10,Seed drills,Farming Tools,24.17,70,1691.9,4585.77
2021-03-11,Diammonium phosphate,Fertilizers,9.78,86,841.08,5813.6
2021-03-11,Chlorpyrifos,Pesticides,42.67,18,768.06,5813.6
2021-03-11,Cucumber seeds,Seeds,36.92,76,2805.92,5813.6
2021-03-11,Sprayers,Farming Tools,35.86,39,1398.54,5813.6
2021-03-12,Potassium chloride,Fertilizers,33.53,53,1777.09,7270.9400000000005
2021-03-12,Neonicotinoids,Pesticides,22.77,57,1297.89,7270.9400000000005
2021-03-12,Cucumber seeds,Seeds,31.93,92,2937.56,7270.9400000000005
2021-03-12,Sickles,Farming Tools,28.6,44,1258.4,7270.9400000000005
2021-03-13,Potassium nitrate,Fertilizers,28.22,54,1523.88,5316.37
2021-03-13,Permethrin,Pesticides,46.36,57,2642.52,5316.37
2021-03-13,Tomato seeds,Seeds,22.95,31,711.45,5316.37
2021-03-13,Shovel,Farming Tools,11.54,38,438.52,5316.37
2021-03-14,Triple superphosphate,Fertilizers,28.93,70,2025.1,4944.349999999999
2021-03-14,Neonicotinoids,Pesticides,15.98,61,974.78,4944.349999999999
2021-03-14,Pea seeds,Seeds,32.57,31,1009.67,4944.349999999999
2021-03-14,Spade,Farming Tools,16.4,57,934.8,4944.349999999999
2021-03-15,Diammonium phosphate,Fertilizers,40.69,35,1424.15,9072.62
2021-03-15,DDT,Pesticides,11.14,76,846.64,9072.62
2021-03-15,Cucumber seeds,Seeds,48.23,59,2845.57,9072.62
2021-03-15,Seed drills,Farming Tools,40.37,98,3956.26,9072.62
2021-03-16,Diammonium phosphate,Fertilizers,25.43,84,2136.12,8620.36
2021-03-16,Atrazine,Pesticides,49.06,35,1717.1,8620.36
2021-03-16,Pea seeds,Seeds,6.25,98,612.5,8620.36
2021-03-16,Spade,Farming Tools,49.46,84,4154.64,8620.36
2021-03-17,Superphosphate,Fertilizers,27.85,75,2088.75,7125.93
2021-03-17,Chlorpyrifos,Pesticides,28.28,46,1300.88,7125.93
2021-03-17,Bean seeds,Seeds,34.75,100,3475.0,7125.93
2021-03-17,Scythe,Farming Tools,6.7,39,261.3,7125.93
2021-03-18,Diammonium phosphate,Fertilizers,22.24,56,1245.44,5544.66
2021-03-18,DDT,Pesticides,16.87,100,1687.0,5544.66
2021-03-18,Sunflower seeds,Seeds,46.26,36,1665.36,5544.66
2021-03-18,Pruning shears,Farming Tools,22.02,43,946.86,5544.66
2021-03-19,Urea,Fertilizers,29.33,88,2581.04,8876.68
2021-03-19,Glyphosate (Roundup),Pesticides,14.13,89,1257.57,8876.68
2021-03-19,Sunflower seeds,Seeds,32.61,95,3097.95,8876.68
2021-03-19,Rake,Farming Tools,47.32,41,1940.12,8876.68
2021-03-20,Superphosphate,Fertilizers,25.39,84,2132.76,4476.59
2021-03-20,Imidacloprid,Pesticides,19.04,33,628.32,4476.59
2021-03-20,Soybean seeds,Seeds,19.49,57,1110.93,4476.59
2021-03-20,Sprayers,Farming Tools,16.34,37,604.58,4476.59
2021-03-21,Superphosphate,Fertilizers,7.55,58,437.9,3877.1800000000003
2021-03-21,Glyphosate (Roundup),Pesticides,20.15,69,1390.35,3877.1800000000003
2021-03-21,Lettuce seeds,Seeds,47.57,14,665.98,3877.1800000000003
2021-03-21,Sickles,Farming Tools,16.27,85,1382.95,3877.1800000000003
2021-03-22,Ammonium sulfate,Fertilizers,31.91,100,3191.0,6424.24
2021-03-22,Imidacloprid,Pesticides,18.23,20,364.6,6424.24
2021-03-22,Tomato seeds,Seeds,10.74,46,494.04,6424.24
2021-03-22,Wheelbarrow,Farming Tools,38.3,62,2374.6,6424.24
2021-03-23,Triple superphosphate,Fertilizers,26.92,97,2611.24,5617.16
2021-03-23,Pyrethroids,Pesticides,23.01,84,1932.84,5617.16
2021-03-23,Wheat seeds,Seeds,18.11,50,905.5,5617.16
2021-03-23,Sprayers,Farming Tools,8.82,19,167.58,5617.16
2021-03-24,Potassium nitrate,Fertilizers,36.62,94,3442.28,5725.4400000000005
2021-03-24,Carbaryl (Sevin),Pesticides,30.72,24,737.28,5725.4400000000005
2021-03-24,Bean seeds,Seeds,6.56,38,249.28,5725.4400000000005
2021-03-24,Hand weeder,Farming Tools,21.61,60,1296.6,5725.4400000000005
2021-03-25,Ammonium sulfate,Fertilizers,36.89,49,1807.61,8177.34
2021-03-25,Imidacloprid,Pesticides,18.72,13,243.36,8177.34
2021-03-25,Bean seeds,Seeds,27.02,81,2188.62,8177.34
2021-03-25,Hand cultivator,Farming Tools,41.45,95,3937.75,8177.34
2021-03-26,Ammonium nitrate,Fertilizers,11.47,71,814.37,8739.15
2021-03-26,Glyphosate (Roundup),Pesticides,40.2,95,3819.0,8739.15
2021-03-26,Sunflower seeds,Seeds,33.68,84,2829.12,8739.15
2021-03-26,Fork,Farming Tools,16.58,77,1276.66,8739.15
2021-03-27,Ammonium nitrate,Fertilizers,17.68,75,1326.0,6928.84
2021-03-27,Carbaryl (Sevin),Pesticides,41.83,43,1798.69,6928.84
2021-03-27,Rice seeds,Seeds,20.59,100,2059.0,6928.84
2021-03-27,Machete,Farming Tools,18.37,95,1745.15,6928.84
2021-03-28,Ammonium sulfate,Fertilizers,30.9,68,2101.2,6384.509999999999
2021-03-28,Chlorpyrifos,Pesticides,15.6,23,358.8,6384.509999999999
2021-03-28,Wheat seeds,Seeds,37.77,27,1019.79,6384.509999999999
2021-03-28,Fork,Farming Tools,31.92,91,2904.72,6384.509999999999
2021-03-29,Potassium chloride,Fertilizers,38.62,62,2394.44,5085.05
2021-03-29,Malathion,Pesticides,18.79,52,977.08,5085.05
2021-03-29,Pea seeds,Seeds,33.18,38,1260.84,5085.05
2021-03-29,Garden fork,Farming Tools,15.61,29,452.69,5085.05
2021-03-30,Potassium nitrate,Fertilizers,21.17,38,804.46,3576.46
2021-03-30,Pyrethroids,Pesticides,32.57,48,1563.36,3576.46
2021-03-30,Cucumber seeds,Seeds,9.04,49,442.96,3576.46
2021-03-30,Sickles,Farming Tools,22.52,34,765.68,3576.46
2021-03-31,Ammonium nitrate,Fertilizers,44.99,97,4364.03,10857.14
2021-03-31,Permethrin,Pesticides,29.61,80,2368.8,10857.14
2021-03-31,Lettuce seeds,Seeds,35.0,95,3325.0,10857.14
2021-03-31,Cultivators,Farming Tools,11.93,67,799.31,10857.14
2021-04-01,Triple superphosphate,Fertilizers,32.79,33,1082.07,8141.369999999999
2021-04-01,Atrazine,Pesticides,45.99,59,2713.41,8141.369999999999
2021-04-01,Bean seeds,Seeds,27.81,79,2196.99,8141.369999999999
2021-04-01,Garden fork,Farming Tools,27.55,78,2148.9,8141.369999999999
2021-04-02,Potassium chloride,Fertilizers,27.59,82,2262.38,7668.030000000001
2021-04-02,Imidacloprid,Pesticides,44.31,91,4032.21,7668.030000000001
2021-04-02,Soybean seeds,Seeds,24.93,27,673.11,7668.030000000001
2021-04-02,Cultivators,Farming Tools,11.87,59,700.33,7668.030000000001
2021-04-03,Urea,Fertilizers,17.13,53,907.89,3670.27
2021-04-03,Neonicotinoids,Pesticides,12.5,26,325.0,3670.27
2021-04-03,Sunflower seeds,Seeds,31.68,44,1393.92,3670.27
2021-04-03,Machete,Farming Tools,47.43,22,1043.46,3670.27
2021-04-04,Potassium sulfate,Fertilizers,30.3,99,2999.7,10055.49
2021-04-04,Permethrin,Pesticides,22.79,83,1891.57,10055.49
2021-04-04,Rice seeds,Seeds,29.11,77,2241.47,10055.49
2021-04-04,Fork,Farming Tools,38.97,75,2922.75,10055.49
2021-04-05,Potassium nitrate,Fertilizers,17.95,81,1453.95,5702.27
2021-04-05,Permethrin,Pesticides,13.08,84,1098.72,5702.27
2021-04-05,Soybean seeds,Seeds,27.34,90,2460.6,5702.27
2021-04-05,Wheelbarrow,Farming Tools,13.78,50,689.0,5702.27
2021-04-06,Superphosphate,Fertilizers,43.71,74,3234.54,8394.18
2021-04-06,Neonicotinoids,Pesticides,40.94,48,1965.12,8394.18
2021-04-06,Cucumber seeds,Seeds,31.75,88,2794.0,8394.18
2021-04-06,Plows,Farming Tools,12.92,31,400.52,8394.18
2021-04-07,Potassium nitrate,Fertilizers,45.65,68,3104.2,6563.33
2021-04-07,Pyrethroids,Pesticides,25.66,34,872.44,6563.33
2021-04-07,Cucumber seeds,Seeds,24.92,82,2043.44,6563.33
2021-04-07,Sickles,Farming Tools,21.73,25,543.25,6563.33
2021-04-08,Urea,Fertilizers,43.74,86,3761.64,6055.08
2021-04-08,Pyrethroids,Pesticides,22.98,24,551.52,6055.08
2021-04-08,Tomato seeds,Seeds,38.12,22,838.64,6055.08
2021-04-08,Fork,Farming Tools,16.13,56,903.28,6055.08
2021-04-09,Potassium sulfate,Fertilizers,15.02,65,976.3,9084.02
2021-04-09,Pyrethroids,Pesticides,41.85,78,3264.3,9084.02
2021-04-09,Rice seeds,Seeds,23.44,66,1547.04,9084.02
2021-04-09,Hand weeder,Farming Tools,38.33,86,3296.38,9084.02
2021-04-10,Diammonium phosphate,Fertilizers,29.67,93,2759.31,4988.7699999999995
2021-04-10,Pyrethroids,Pesticides,20.94,27,565.38,4988.7699999999995
2021-04-10,Cucumber seeds,Seeds,32.36,48,1553.28,4988.7699999999995
2021-04-10,Plows,Farming Tools,11.08,10,110.8,4988.7699999999995
2021-04-11,Calcium ammonium nitrate,Fertilizers,47.29,58,2742.82,8269.67
2021-04-11,Pyrethroids,Pesticides,42.84,65,2784.6,8269.67
2021-04-11,Rice seeds,Seeds,41.35,40,1654.0,8269.67
2021-04-11,Plows,Farming Tools,14.51,75,1088.25,8269.67
2021-04-12,Ammonium nitrate,Fertilizers,7.5,71,532.5,2718.64
2021-04-12,Malathion,Pesticides,33.2,20,664.0,2718.64
2021-04-12,Cucumber seeds,Seeds,23.25,32,744.0,2718.64
2021-04-12,Fork,Farming Tools,7.86,99,778.14,2718.64
2021-04-13,Potassium nitrate,Fertilizers,12.7,16,203.2,4864.599999999999
2021-04-13,DDT,Pesticides,26.8,94,2519.2,4864.599999999999
2021-04-13,Lettuce seeds,Seeds,47.7,36,1717.2,4864.599999999999
2021-04-13,Shovel,Farming Tools,6.25,68,425.0,4864.599999999999
2021-04-14,Triple superphosphate,Fertilizers,32.19,77,2478.63,8017.68
2021-04-14,Malathion,Pesticides,48.0,13,624.0,8017.68
2021-04-14,Pea seeds,Seeds,46.83,95,4448.85,8017.68
2021-04-14,Spade,Farming Tools,7.4,63,466.2,8017.68
2021-04-15,Ammonium sulfate,Fertilizers,16.63,27,449.01,5179.37
2021-04-15,Malathion,Pesticides,25.94,82,2127.08,5179.37
2021-04-15,Tomato seeds,Seeds,47.33,40,1893.2,5179.37
2021-04-15,Rake,Farming Tools,44.38,16,710.08,5179.37
2021-04-16,Potassium chloride,Fertilizers,48.26,26,1254.76,4384.93
2021-04-16,Pyrethroids,Pesticides,14.58,89,1297.62,4384.93
2021-04-16,Soybean seeds,Seeds,16.75,97,1624.75,4384.93
2021-04-16,Pruning shears,Farming Tools,10.39,20,207.8,4384.93
2021-04-17,Potassium chloride,Fertilizers,43.35,68,2947.8,4318.01
2021-04-17,Imidacloprid,Pesticides,29.39,25,734.75,4318.01
2021-04-17,Bean seeds,Seeds,5.93,78,462.54,4318.01
2021-04-17,Rake,Farming Tools,14.41,12,172.92,4318.01
2021-04-18,Triple superphosphate,Fertilizers,21.21,84,1781.64,9427.18
2021-04-18,Carbaryl (Sevin),Pesticides,45.27,80,3621.6,9427.18
2021-04-18,Sunflower seeds,Seeds,23.29,50,1164.5,9427.18
2021-04-18,Seed drills,Farming Tools,46.12,62,2859.44,9427.18
2021-04-19,Diammonium phosphate,Fertilizers,12.4,87,1078.8,6524.38
2021-04-19,Neonicotinoids,Pesticides,8.49,40,339.6,6524.38
2021-04-19,Tomato seeds,Seeds,49.94,76,3795.44,6524.38
2021-04-19,Seed drills,Farming Tools,35.42,37,1310.54,6524.38
2021-04-20,Ammonium sulfate,Fertilizers,38.19,78,2978.82,6453.08
2021-04-20,Chlorpyrifos,Pesticides,47.63,54,2572.02,6453.08
2021-04-20,Sunflower seeds,Seeds,25.12,23,577.76,6453.08
2021-04-20,Cultivators,Farming Tools,12.48,26,324.48,6453.08
2021-04-21,Potassium nitrate,Fertilizers,33.42,11,367.62,1742.94
2021-04-21,Imidacloprid,Pesticides,6.91,57,393.87,1742.94
2021-04-21,Wheat seeds,Seeds,36.86,25,921.5,1742.94
2021-04-21,Plows,Farming Tools,5.45,11,59.95,1742.94
2021-04-22,Triple superphosphate,Fertilizers,20.9,60,1254.0,5016.67
2021-04-22,Imidacloprid,Pesticides,45.72,23,1051.56,5016.67
2021-04-22,Cucumber seeds,Seeds,27.05,61,1650.05,5016.67
2021-04-22,Plows,Farming Tools,11.66,91,1061.06,5016.67
2021-04-23,Superphosphate,Fertilizers,24.19,74,1790.06,7092.3
2021-04-23,Neonicotinoids,Pesticides,42.07,67,2818.69,7092.3
2021-04-23,Wheat seeds,Seeds,24.26,21,509.46,7092.3
2021-04-23,Harrows,Farming Tools,28.61,69,1974.09,7092.3
2021-04-24,Urea,Fertilizers,25.81,69,1780.89,5251.93
2021-04-24,Atrazine,Pesticides,46.44,25,1161.0,5251.93
2021-04-24,Rice seeds,Seeds,22.52,80,1801.6,5251.93
2021-04-24,Fork,Farming Tools,42.37,12,508.44,5251.93
2021-04-25,Potassium chloride,Fertilizers,44.34,95,4212.3,8933.380000000001
